2019-10-02 02:35:26.035224 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:35:28.740353 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:28.740407 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:31.035516 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: i/o timeout (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:35:31.035582 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: i/o timeout (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:35:34.742447 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:34.742486 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:36.035808 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: i/o timeout (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:35:36.035959 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: i/o timeout (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:35:40.745154 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:40.745189 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:41.036203 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: i/o timeout (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:35:41.036577 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: i/o timeout (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:35:46.036839 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: i/o timeout (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:35:46.036979 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: i/o timeout (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:35:46.747004 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:46.747073 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:50.749676 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:35:50.749739 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:35:51.037223 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:35:51.037272 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:35:56.037407 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:35:56.037508 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:35:56.751738 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:35:56.751759 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:36:00.753526 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:00.753561 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:01.037656 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:01.037780 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:04.756351 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:04.756383 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:06.037884 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:06.037985 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:08.758644 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:08.758685 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:11.038166 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:11.038284 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:12.763052 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:12.763181 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:16.038458 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:16.038591 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:16.766827 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:16.766904 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:20.769582 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:20.769621 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:21.038874 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:21.038994 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:26.039336 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:26.039649 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:26.771543 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:36:26.771615 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: i/o timeout)
2019-10-02 02:36:30.870592 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:30.870610 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:31.040339 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:31.040639 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:34.872925 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:34.873061 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:36.040750 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:36.041858 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:38.876726 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:38.876799 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:41.042144 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:41.042368 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:42.880532 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:42.880559 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:46.042662 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:46.042894 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:46.884723 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:46.884763 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:50.889087 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:50.889164 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:51.043153 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:51.043246 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:54.893994 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:54.894148 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:56.043593 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:36:56.043788 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:36:58.897244 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:36:58.897275 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:01.044037 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:01.044222 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:02.900399 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:02.900463 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:06.044677 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:06.044900 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:06.904238 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:06.904303 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:10.908116 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:10.908198 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:11.045278 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:11.045538 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:14.911008 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:14.911150 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:16.045764 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:16.046000 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:18.915569 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:18.916077 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:21.046262 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:21.046333 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:22.919631 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:22.919698 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:26.046824 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:26.046933 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:26.923547 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:26.923627 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:30.927511 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:30.927592 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:31.047649 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:31.047838 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:34.934272 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:34.934355 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:36.048098 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:36.048179 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:38.937826 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:38.937893 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:41.048474 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:41.048566 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:42.942079 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:42.942265 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:46.048847 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:46.048914 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:46.945775 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:46.945829 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:50.949327 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:50.949395 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:51.049198 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:51.049272 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:54.953565 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:54.953607 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:56.049532 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:37:56.049616 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:37:58.957777 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:37:58.957847 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:01.049819 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
